aX,aY,aZ,gX,gY,gZ
-0.028,-0.561,0.857,-43.518,10.132,34.607
-0.113,-0.459,0.886,-33.569,-10.742,35.889
-0.185,-0.410,0.920,-15.686,-25.452,27.893
-0.195,-0.372,0.852,14.648,-34.058,18.677
-0.200,-0.310,0.800,28.137,-36.682,18.982
-0.255,-0.368,1.030,14.465,-23.865,29.114
-0.191,-0.444,1.248,-56.335,2.563,29.175
-0.168,-0.420,1.269,-149.963,38.513,18.860
-0.209,-0.439,1.287,-165.039,62.622,7.507
-0.169,-0.518,1.214,-150.696,75.439,4.578
-0.145,-0.601,1.188,-150.635,80.200,7.690
-0.149,-0.603,1.110,-148.193,83.008,14.771

0.175,0.770,0.853,-140.015,-106.018,66.223
0.118,0.837,0.891,-200.745,-109.497,36.072
0.046,0.837,0.835,-132.507,-128.662,7.568
-0.144,0.969,0.927,-139.709,-127.441,-20.630
-0.207,0.895,0.978,-101.807,-112.427,-48.096
-0.226,0.498,1.013,-55.115,-78.003,-58.167
-0.347,0.442,0.958,-32.715,-42.969,-47.302
-0.452,0.212,0.735,51.331,-31.372,-30.334
-0.156,0.829,1.013,135.315,-36.865,-11.475
-0.426,1.523,1.005,32.166,-0.122,-1.526
0.014,1.589,1.214,60.181,38.879,-14.587
-0.119,1.052,1.474,300.415,59.082,0.427
-0.099,0.384,1.537,454.651,50.110,18.494
-0.409,0.707,1.604,416.992,35.156,8.728
-0.580,1.107,1.574,347.107,29.236,-15.076
-0.546,0.745,1.086,167.725,49.927,-89.478
-0.505,1.265,1.657,68.176,53.223,-153.076
-0.624,1.017,1.406,189.148,30.945,-152.466
-0.748,0.737,1.384,224.121,29.175,-118.225
-0.527,0.616,1.373,177.856,4.150,-87.830
-0.430,0.780,1.370,118.713,-31.189,-77.393
-0.409,0.714,1.438,101.135,-36.072,-61.707
-0.603,1.018,1.437,118.835,-9.338,-57.312
-0.395,1.029,1.755,144.836,37.964,-25.085
-0.297,1.190,1.770,167.603,35.889,7.690
-0.484,1.113,1.624,261.719,29.358,60.791
-0.742,0.827,1.408,337.280,22.400,139.648
-0.965,0.409,0.854,357.056,-8.789,213.684
-0.752,0.329,0.903,284.119,-55.115,235.535
-0.654,0.438,1.110,188.171,-117.859,232.605
-0.589,0.168,0.819,169.739,-177.551,212.708
-0.522,-0.227,0.503,181.885,-193.909,147.095
-0.554,-0.336,0.198,182.129,-152.832,25.696
-0.417,-0.384,-0.005,168.030,-89.661,-104.309
-0.131,-0.374,-0.051,127.258,-23.682,-198.242
0.219,-0.335,0.043,104.675,47.119,-244.507
0.565,-0.484,-0.166,147.278,122.253,-255.432
0.956,-0.847,-0.579,151.428,184.753,-218.384
1.243,-1.085,-0.801,75.928,214.050,-152.405
1.431,-1.116,-0.920,5.066,218.445,-99.609
1.547,-1.225,-0.890,-27.405,203.918,-58.044
1.630,-1.457,-0.892,-33.569,168.274,-20.447
1.907,-1.535,-0.598,-65.857,123.230,1.587
2.198,-1.679,-0.237,-84.106,70.862,14.099
2.514,-1.914,0.135,-52.246,17.517,28.687
2.737,-2.120,0.317,6.287,-27.832,40.894
2.563,-2.188,0.540,44.189,-70.923,61.157
2.001,-2.412,0.601,68.726,-105.530,65.674
3.405,-2.637,0.354,47.668,-98.022,22.644
2.699,-2.280,0.746,4.639,-114.563,18.616
2.311,-2.210,0.557,55.115,-151.917,31.372
2.020,-2.207,0.424,78.308,-149.841,58.044
1.609,-1.956,0.531,17.639,-124.939,96.924
1.240,-1.680,0.546,-5.127,-114.197,119.873
0.862,-1.390,0.408,19.348,-116.943,140.686
0.538,-1.264,0.332,49.438,-105.896,188.049
0.241,-1.282,0.212,79.163,-99.792,238.220
-0.006,-1.223,0.083,79.712,-104.675,265.930
-0.326,-1.164,0.062,37.537,-116.943,279.358
-0.611,-0.987,0.042,-2.625,-130.188,283.325
-0.888,-0.832,0.149,-39.063,-141.846,277.954
-0.987,-0.797,0.305,-50.232,-144.165,271.301
-1.285,-0.573,0.324,-59.692,-143.372,266.235
-1.536,-0.408,0.263,-39.978,-147.339,257.812
-1.565,-0.269,0.314,-6.409,-152.588,245.239
-1.520,-0.178,0.278,47.974,-150.024,223.999
-1.517,-0.176,0.376,80.200,-143.311,191.833
-1.477,-0.170,0.596,74.890,-134.644,153.137
-1.306,-0.165,0.661,73.669,-128.723,112.976
-1.689,-0.328,0.669,98.022,-128.174,76.599
-1.855,-0.277,0.750,71.045,-134.155,39.001
-1.823,-0.353,0.729,27.710,-127.869,13.000
-1.627,-0.597,0.781,-32.837,-97.534,3.052
-1.719,-0.596,0.769,-26.123,-61.768,-4.089
-1.876,-0.840,0.632,-12.390,-33.813,3.967
-1.779,-0.849,0.692,25.940,-28.992,18.982
-1.757,-0.810,0.618,97.717,-51.819,32.654
-1.940,-0.813,0.765,131.226,-85.876,35.522
-1.956,-0.767,0.899,135.986,-102.600,36.133
-1.988,-0.617,0.952,116.577,-102.844,40.161
-1.966,-0.572,0.957,71.655,-94.177,40.710
-1.926,-0.181,1.008,40.649,-83.008,43.213
-2.065,-0.151,0.390,64.636,-77.454,30.396
-2.353,-0.264,0.803,69.580,-91.187,9.399
-2.232,-0.172,0.651,51.147,-79.590,5.859
-2.270,-0.083,1.133,31.433,-57.800,4.089
-2.197,-0.054,0.985,-6.592,-11.414,0.671
-2.129,0.019,0.652,10.254,34.485,-7.568
-2.088,0.174,0.365,34.485,52.917,-22.400
-1.977,0.127,0.445,39.246,45.715,-50.293
-1.820,0.047,0.453,49.744,45.715,-79.102
-1.680,-0.097,0.592,56.396,55.054,-100.464
-1.563,-0.236,0.602,62.378,80.505,-114.624
-1.551,0.203,1.241,78.491,117.126,-123.779
-1.592,-0.063,0.286,118.347,189.331,-153.503
-1.475,-0.341,-0.051,74.036,222.595,-178.894
-1.288,-0.411,-0.252,18.921,215.942,-182.495
-1.169,-0.529,-0.347,-4.700,204.285,-193.848
-1.173,-0.742,-0.402,-4.028,192.444,-211.060
-0.999,-0.964,-0.447,10.315,188.477,-227.844
-0.714,-1.219,-0.385,21.912,191.528,-239.929
-0.556,-1.592,-0.326,14.221,198.792,-237.305
-0.198,-1.567,-0.391,-7.874,213.806,-210.022
-0.127,-1.878,-0.387,20.569,220.703,-186.768
0.108,-2.035,-0.353,42.969,228.577,-157.043
0.352,-2.019,-0.231,44.922,238.953,-110.901
0.441,-2.042,-0.200,55.969,237.244,-77.759
0.525,-2.009,-0.158,62.988,229.919,-47.546
0.604,-1.881,-0.138,65.247,227.051,-19.409
0.736,-1.719,-0.136,71.045,229.980,-3.296
0.923,-1.575,-0.157,86.670,230.896,-7.507
1.175,-1.539,-0.092,112.793,221.802,-26.184
1.427,-1.623,0.009,126.099,209.351,-48.767
1.679,-1.683,0.041,121.277,197.388,-69.092
1.920,-1.833,0.039,105.591,183.105,-85.510
2.179,-1.984,0.008,93.567,162.903,-98.267
2.384,-2.101,0.026,87.646,141.846,-108.276
2.552,-2.193,-0.033,73.486,124.390,-110.718
2.718,-2.229,-0.134,50.781,104.248,-103.149

2.838,-2.203,-0.391,-6.958,42.908,-74.341
2.715,-2.120,-0.474,-37.903,5.920,-43.213
2.497,-1.973,-0.543,-61.340,-29.846,1.526
2.222,-1.795,-0.551,-70.923,-65.430,50.415
1.912,-1.615,-0.538,-66.711,-97.534,93.689
1.639,-1.467,-0.468,-57.739,-124.451,124.023
1.339,-1.354,-0.372,-49.194,-148.193,139.526
1.014,-1.255,-0.279,-47.791,-166.077,140.320
0.767,-1.177,-0.208,-53.345,-175.781,131.592
0.590,-1.133,-0.115,-59.692,-181.824,112.976
0.336,-1.117,-0.097,-66.528,-183.289,84.229
0.251,-1.070,-0.077,-80.994,-182.678,56.274
0.135,-1.104,-0.074,-98.816,-185.791,38.208
0.019,-1.134,-0.081,-113.708,-193.359,32.166
-0.134,-1.186,-0.081,-118.774,-202.087,39.307
-0.335,-1.168,-0.037,-112.488,-207.642,61.523
-0.544,-1.138,0.041,-94.727,-207.275,90.210
-0.731,-1.046,0.154,-74.219,-201.843,119.141
-0.890,-0.944,0.293,-49.194,-189.392,141.724
-0.997,-0.882,0.362,-22.766,-170.837,152.161
-1.048,-0.706,0.428,-25.879,-153.259,157.532
-1.130,-0.579,0.422,-35.828,-143.799,150.452
-1.131,-0.496,0.370,-47.241,-139.526,133.301
-1.126,-0.454,0.319,-59.387,-138.672,112.915
-1.149,-0.421,0.296,-68.665,-139.038,93.567
-1.191,-0.419,0.266,-70.740,-137.024,79.834
-1.203,-0.396,0.254,-63.416,-131.958,74.036
-1.277,-0.449,0.227,-49.561,-124.573,75.928
-1.320,-0.499,0.277,-39.185,-116.150,86.975
-1.342,-0.505,0.330,-32.410,-106.079,109.924
-1.406,-0.514,0.391,-18.799,-94.727,132.141
-1.490,-0.491,0.464,-3.357,-82.703,149.292
-1.536,-0.457,0.552,9.644,-70.129,155.823
-1.590,-0.389,0.647,15.015,-61.462,146.973
-1.651,-0.319,0.702,9.460,-60.791,128.723
-1.717,-0.256,0.724,-2.563,-63.416,109.192
-1.814,-0.204,0.735,-14.648,-62.561,89.478
-1.810,-0.145,0.807,-24.658,-54.260,74.036
-1.846,-0.067,0.816,-19.653,-40.100,57.495
-1.842,-0.045,0.834,-11.230,-20.325,47.729
-1.820,-0.010,0.875,4.517,-1.221,39.490
-1.809,-0.010,0.911,18.066,12.756,28.503
-1.848,-0.020,0.955,24.658,18.555,13.794
-1.876,-0.021,0.997,24.841,22.339,-1.648
-1.870,-0.019,0.999,23.254,31.555,-17.029
-1.869,-0.066,0.984,20.569,44.312,-31.738
-1.810,-0.113,0.958,15.869,57.617,-45.227
-1.781,-0.167,0.912,15.625,71.777,-57.922
-1.731,-0.236,0.850,15.564,84.595,-69.519
-1.659,-0.303,0.776,11.536,95.520,-78.613
-1.584,-0.372,0.685,7.507,103.149,-89.478
-1.515,-0.441,0.606,2.380,109.070,-100.281
-1.467,-0.509,0.541,-2.686,115.112,-109.741
-1.396,-0.571,0.478,-6.592,122.742,-117.432
-1.341,-0.646,0.436,-8.667,129.639,-124.573
-1.292,-0.679,0.389,-9.521,132.751,-132.629
-1.265,-0.761,0.389,-6.287,135.132,-140.015
-1.202,-0.804,0.394,-1.160,138.245,-146.973
-1.132,-0.851,0.366,5.981,143.372,-156.555
-1.055,-0.925,0.325,9.338,150.269,-166.443
-0.954,-0.996,0.275,7.812,156.799,-172.485
-0.854,-1.055,0.193,1.831,162.537,-173.279
-0.736,-1.120,0.107,-3.296,167.969,-169.556
-0.599,-1.167,0.028,-4.028,172.852,-161.133
-0.453,-1.197,-0.044,0.244,175.842,-151.184
-0.315,-1.227,-0.097,10.376,178.162,-143.127
-0.170,-1.236,-0.125,25.146,179.810,-134.827
-0.028,-1.230,-0.174,41.016,179.565,-123.291
0.048,-1.216,-0.079,55.298,178.894,-112.305
0.102,-1.194,-0.096,67.932,172.424,-100.098
0.221,-1.175,-0.069,81.604,178.772,-94.177
0.333,-1.172,-0.085,91.187,182.190,-97.473
0.475,-1.199,-0.099,95.642,177.368,-108.826
0.671,-1.256,-0.083,93.445,166.870,-124.634
0.877,-1.394,-0.072,92.651,151.123,-142.395
1.088,-1.593,-0.029,95.520,132.568,-155.945
1.291,-1.764,0.035,99.731,116.333,-160.156
1.490,-1.962,0.080,103.577,102.661,-156.006
1.668,-2.160,0.118,102.051,90.881,-144.470
1.805,-2.336,0.155,86.853,83.069,-125.427
1.916,-2.444,0.162,66.772,78.308,-100.525
2.021,-2.519,0.134,48.035,77.026,-73.059
2.128,-2.578,0.077,28.992,74.036,-47.302
2.210,-2.589,-0.060,5.737,63.599,-24.170
2.255,-2.533,-0.189,-15.137,43.701,-2.808
2.238,-2.414,-0.298,-39.856,19.104,19.226
2.144,-2.253,-0.355,-57.678,-9.949,46.875
1.981,-2.055,-0.390,-64.941,-39.307,78.552
1.764,-1.834,-0.388,-64.331,-64.758,110.779
1.536,-1.618,-0.366,-57.068,-89.478,140.564
1.316,-1.435,-0.326,-47.913,-113.770,161.438
1.081,-1.250,-0.262,-43.945,-136.475,170.044
0.869,-1.111,-0.195,-45.166,-155.151,167.053
0.705,-1.021,-0.162,-50.842,-167.725,155.029
0.580,-1.023,-0.128,-60.852,-174.622,137.817
0.452,-1.031,-0.138,-72.510,-177.917,117.432
0.315,-1.076,-0.137,-82.336,-179.260,102.844
0.198,-1.116,-0.142,-87.952,-179.199,98.145
0.059,-1.153,-0.184,-86.426,-178.162,100.342
-0.093,-1.155,-0.192,-80.444,-178.894,109.985
-0.272,-1.156,-0.181,-69.702,-182.678,123.962
-0.476,-1.144,-0.135,-56.335,-188.171,140.381
-0.689,-1.082,-0.042,-41.260,-191.833,157.043
-0.837,-1.026,0.078,-24.719,-191.040,168.457
-0.982,-0.979,0.184,-11.902,-185.852,172.058
-1.124,-0.933,0.271,-5.798,-178.650,168.274
-1.237,-0.872,0.362,-4.395,-170.959,159.180
-1.300,-0.811,0.422,-4.700,-161.804,146.667
-1.354,-0.770,0.453,-6.165,-153.137,131.042
-1.390,-0.733,0.477,-10.010,-145.752,116.577
-1.413,-0.714,0.491,-13.123,-139.343,103.943
-1.404,-0.702,0.497,-16.235,-133.118,93.689
-1.372,-0.682,0.499,-18.616,-126.831,87.585
-1.344,-0.658,0.494,-17.761,-120.056,82.520
-1.323,-0.643,0.482,-16.418,-114.990,77.271
-1.401,-0.624,0.479,-18.982,-113.586,74.158
-1.391,-0.576,0.523,-23.621,-109.924,79.041
-1.466,-0.565,0.537,-18.250,-100.708,88.745
-1.465,-0.506,0.577,-13.428,-89.539,101.379

-1.656,-0.391,0.640,-0.488,-73.486,112.061
-1.705,-0.304,0.704,-0.061,-63.721,109.863
-1.656,-0.181,0.745,-1.343,-52.917,100.281
-1.706,-0.149,0.719,-5.554,-44.617,81.604
-1.726,-0.091,0.746,-12.695,-38.818,60.913
-1.715,-0.059,0.776,-14.221,-31.311,44.067
-1.691,-0.047,0.805,-6.836,-19.958,29.419
-1.661,-0.063,0.830,2.869,-8.606,16.113
-1.661,-0.066,0.874,10.681,-1.709,4.700
-1.667,-0.081,0.923,17.700,2.808,-5.188
-1.655,-0.095,0.953,24.963,12.268,-13.672
-1.634,-0.105,0.959,29.846,26.306,-19.531
-1.597,-0.133,0.949,30.640,40.833,-24.902
-1.562,-0.150,0.933,28.259,53.101,-32.776
-1.527,-0.172,0.917,23.743,65.247,-42.908
-1.486,-0.179,0.872,17.639,78.735,-52.856
-1.447,-0.180,0.786,12.329,92.407,-61.584
-1.406,-0.187,0.708,9.338,103.821,-70.923
-1.374,-0.212,0.633,9.644,114.563,-79.651
-1.349,-0.243,0.551,12.878,124.451,-86.853
-1.314,-0.273,0.484,17.822,132.935,-91.675
-1.242,-0.310,0.430,25.452,140.137,-96.069
-1.218,-0.363,0.388,33.875,145.508,-101.929
-1.198,-0.430,0.347,38.269,147.949,-109.558
-1.166,-0.491,0.325,38.025,149.475,-120.483
-1.142,-0.571,0.279,35.278,152.100,-134.949
-1.102,-0.670,0.208,30.945,157.288,-152.649
-1.052,-0.775,0.119,26.367,162.720,-171.021
-0.957,-0.899,0.035,21.790,166.809,-186.035
-0.833,-1.000,-0.069,16.602,168.823,-196.228
-0.705,-1.118,-0.158,19.470,168.152,-199.829
-0.557,-1.219,-0.196,30.884,164.246,-194.031
-0.411,-1.321,-0.208,51.331,159.912,-179.993
-0.300,-1.424,-0.218,77.209,160.156,-161.072
-0.311,-1.527,-0.242,98.328,163.147,-137.573
-0.105,-1.595,-0.265,110.352,167.480,-110.901
-0.056,-1.572,-0.201,116.211,169.556,-93.689
0.038,-1.619,-0.287,124.023,168.152,-83.557
0.203,-1.594,-0.243,124.817,176.514,-81.848
0.334,-1.599,-0.261,118.530,173.157,-83.008
0.500,-1.638,-0.253,105.103,164.551,-85.266
0.657,-1.735,-0.265,92.224,155.518,-89.172
0.833,-1.815,-0.275,82.031,145.935,-91.248
1.031,-1.902,-0.281,79.041,137.817,-89.905
1.252,-2.011,-0.287,79.041,129.089,-86.609
1.459,-2.096,-0.274,72.205,118.164,-79.834
1.617,-2.165,-0.261,58.777,103.394,-68.665
1.732,-2.211,-0.228,39.978,88.623,-54.504
1.843,-2.218,-0.163,21.423,75.562,-40.344
1.933,-2.208,-0.121,11.292,63.354,-28.687
2.000,-2.199,-0.113,2.136,51.086,-20.996
2.066,-2.192,-0.137,-14.465,35.828,-13.977
2.092,-2.159,-0.186,-36.194,14.526,-4.761
2.039,-2.092,-0.244,-58.289,-10.498,8.484
1.923,-1.999,-0.316,-75.439,-36.072,28.015
1.767,-1.892,-0.398,-83.984,-58.777,51.758
1.587,-1.775,-0.450,-86.609,-76.782,78.064
1.381,-1.677,-0.469,-83.374,-92.346,104.309
1.174,-1.562,-0.456,-75.195,-108.521,124.268
0.965,-1.460,-0.418,-68.115,-125.488,135.193
0.767,-1.369,-0.370,-66.589,-140.076,136.597
0.616,-1.291,-0.316,-71.350,-151.123,130.188
0.484,-1.232,-0.303,-81.299,-161.499,118.530
0.362,-1.183,-0.319,-92.590,-170.715,106.140
0.255,-1.145,-0.333,-101.746,-177.979,98.022
0.111,-1.149,-0.354,-104.370,-185.791,96.436
-0.103,-1.155,-0.326,-98.999,-196.228,102.295
-0.322,-1.161,-0.208,-87.341,-203.064,114.624
-0.514,-1.163,-0.068,-70.923,-200.806,129.150
-0.661,-1.130,0.034,-52.490,-194.153,139.954
-0.767,-1.086,0.110,-40.527,-186.768,145.264
-0.831,-1.027,0.167,-37.109,-179.626,144.531
-0.872,-0.960,0.192,-39.124,-172.363,138.428
-0.898,-0.887,0.199,-44.434,-164.673,130.554
-0.924,-0.825,0.172,-49.988,-157.104,124.023
-0.990,-0.776,0.095,-52.612,-151.123,121.155
-1.088,-0.680,0.055,-51.086,-150.208,125.183
-1.183,-0.591,0.077,-39.917,-151.611,134.277
-1.278,-0.523,0.122,-20.081,-153.015,143.311
-1.350,-0.443,0.179,-2.258,-154.541,151.184
-1.485,-0.400,0.275,13.367,-156.067,152.832
-1.630,-0.380,0.397,24.414,-154.297,147.095
-1.688,-0.409,0.514,28.503,-145.874,137.817
-1.754,-0.411,0.603,25.940,-134.033,121.338
-1.752,-0.437,0.660,12.268,-122.314,101.196
-1.796,-0.477,0.694,-1.770,-114.563,75.439
-1.811,-0.508,0.743,-18.433,-110.413,49.133
-1.829,-0.532,0.764,-35.889,-106.262,30.029
-1.808,-0.546,0.787,-54.016,-97.351,21.118
-1.806,-0.481,0.778,-62.622,-82.886,19.958
-1.765,-0.425,0.751,-57.251,-64.026,28.320
-1.779,-0.359,0.735,-41.138,-47.119,36.072
-1.795,-0.284,0.742,-26.001,-33.386,42.236
-1.803,-0.202,0.767,-13.672,-20.630,46.448
-1.824,-0.130,0.798,-2.319,-8.606,45.715
-1.827,-0.090,0.855,2.869,1.038,40.527
-1.813,-0.048,0.906,7.385,11.780,29.846
-1.776,-0.033,0.935,10.681,25.818,14.893
-1.729,-0.037,0.951,9.460,40.649,-1.770
-1.656,-0.057,0.951,3.479,52.917,-18.677
-1.599,-0.102,0.907,-4.578,61.951,-34.363
-1.536,-0.126,0.869,-13.245,71.106,-47.241
-1.464,-0.139,0.833,-18.433,80.811,-58.716
-1.409,-0.161,0.763,-20.264,89.783,-69.397
-1.362,-0.177,0.676,-20.142,97.290,-78.003
-1.331,-0.208,0.586,-17.822,103.210,-85.327
-1.293,-0.246,0.529,-13.977,108.765,-91.797
-1.272,-0.296,0.471,-10.437,114.990,-97.229
-1.237,-0.333,0.438,-10.498,121.155,-100.403
-1.211,-0.414,0.364,-8.667,128.418,-104.187
-1.137,-0.478,0.316,-7.935,137.329,-107.056
-1.044,-0.565,0.231,-6.775,146.484,-108.643
-0.956,-0.667,0.164,-5.920,154.480,-113.647
-0.870,-0.790,0.111,-5.066,160.645,-120.361
-0.802,-0.907,0.062,-4.272,165.649,-127.136
-0.699,-1.031,0.031,-0.977,171.082,-132.141
-0.627,-1.133,-0.004,5.859,173.950,-136.108
-0.513,-1.208,-0.028,15.991,174.683,-140.503
-0.423,-1.305,-0.025,40.283,170.471,-147.156

0.810,-1.492,0.053,67.017,141.418,-64.514
0.979,-1.547,0.068,63.782,134.399,-66.589
1.131,-1.608,0.099,59.265,126.099,-68.665
1.312,-1.641,0.124,55.603,117.065,-69.702
1.473,-1.708,0.105,53.711,108.154,-68.665
1.692,-1.773,0.094,46.814,104.492,-64.087
1.854,-1.823,0.041,38.940,97.900,-56.702
1.951,-1.865,-0.003,29.663,85.327,-45.715
2.005,-1.886,-0.037,18.066,65.491,-30.762
2.041,-1.884,-0.070,2.075,41.382,-14.099
2.044,-1.858,-0.098,-16.235,16.541,2.075
1.999,-1.787,-0.142,-32.776,-7.812,19.592
1.895,-1.691,-0.185,-44.678,-29.419,38.635
1.728,-1.571,-0.223,-52.124,-46.387,58.533
1.548,-1.431,-0.266,-53.406,-60.974,77.332
1.341,-1.295,-0.255,-49.805,-78.247,93.018
1.120,-1.190,-0.263,-45.715,-99.243,102.356
0.888,-1.113,-0.261,-44.922,-119.934,104.553
0.659,-1.070,-0.237,-46.326,-137.817,100.891
0.444,-1.049,-0.170,-46.570,-153.809,94.421
0.260,-1.037,-0.083,-44.006,-167.358,87.524
0.091,-1.036,0.025,-39.551,-176.392,81.360
-0.099,-1.037,0.157,-33.447,-179.871,77.942
-0.267,-1.049,0.303,-26.672,-176.575,79.590
-0.406,-1.027,0.416,-18.799,-169.189,83.740
-0.507,-0.996,0.525,-12.207,-160.461,86.060
-0.588,-0.948,0.592,-11.475,-153.198,84.778
-0.677,-0.892,0.624,-15.625,-147.827,80.811
-0.756,-0.836,0.646,-22.095,-141.357,77.576
-0.815,-0.784,0.649,-27.710,-131.836,75.012
-0.851,-0.745,0.622,-32.654,-120.361,73.486
-0.886,-0.705,0.584,-38.330,-108.826,74.463
-0.886,-0.669,0.559,-43.213,-98.083,78.064
-0.871,-0.642,0.536,-44.250,-88.806,80.444
-0.863,-0.622,0.521,-42.419,-81.787,80.383
-0.854,-0.601,0.516,-39.795,-76.965,79.834
-0.862,-0.574,0.515,-35.461,-73.181,81.055
-0.877,-0.553,0.542,-29.114,-69.031,84.290
-0.902,-0.547,0.592,-22.949,-64.453,88.501
-0.937,-0.521,0.643,-17.456,-57.983,91.309
-0.990,-0.505,0.664,-11.780,-47.791,92.346
-0.992,-0.435,0.656,-6.775,-39.490,91.003
-0.996,-0.402,0.652,-4.761,-36.194,83.740
-1.024,-0.373,0.645,-7.812,-36.621,73.181
-1.065,-0.339,0.662,-9.277,-36.743,62.012
-1.095,-0.311,0.698,-5.798,-34.241,52.917
-1.112,-0.278,0.740,0.732,-30.273,46.204
-1.144,-0.245,0.782,6.653,-25.513,40.894
-1.176,-0.217,0.824,10.376,-21.118,36.804
-1.231,-0.196,0.868,12.329,-16.418,32.837
-1.255,-0.193,0.934,13.306,-10.193,27.161
-1.273,-0.204,0.992,14.709,-4.761,18.005
-1.280,-0.232,0.983,15.259,-0.793,6.042
-1.318,-0.277,1.027,13.245,2.930,-6.348
-1.270,-0.248,1.073,17.212,11.047,-22.827
-1.216,-0.301,1.030,15.625,25.818,-31.738
-1.156,-0.335,0.996,16.479,34.729,-42.419
-1.084,-0.381,0.961,13.611,41.260,-51.270
-1.009,-0.419,0.912,9.338,46.204,-59.631
-0.917,-0.450,0.840,4.822,51.941,-67.078
-0.822,-0.480,0.749,0.427,57.739,-74.158
-0.724,-0.514,0.661,-3.357,62.927,-80.872
-0.606,-0.553,0.586,-3.906,66.895,-86.670
-0.499,-0.624,0.524,-2.197,70.190,-91.797
-0.384,-0.696,0.452,-2.075,72.937,-95.703
-0.263,-0.772,0.389,-2.441,72.449,-98.022
-0.125,-0.833,0.366,-1.953,69.519,-98.999
0.019,-0.887,0.366,2.441,66.223,-98.389
0.144,-0.952,0.399,9.460,65.247,-94.299
0.231,-1.035,0.407,15.320,65.308,-86.060
0.325,-1.097,0.403,17.456,64.880,-76.111
0.411,-1.147,0.391,16.785,61.707,-68.115
0.469,-1.184,0.378,12.451,55.786,-61.951
0.505,-1.197,0.350,7.202,51.575,-56.213
0.544,-1.186,0.335,4.700,49.438,-49.683
0.594,-1.156,0.360,4.150,45.288,-41.443
0.637,-1.119,0.405,5.066,38.635,-32.104
0.674,-1.125,0.479,6.775,33.081,-23.499
0.696,-1.141,0.555,1.953,31.555,-14.404
0.757,-1.172,0.616,-7.202,33.142,-6.714
0.817,-1.224,0.649,-20.325,34.485,-2.625
0.809,-1.254,0.631,-31.860,34.363,-2.014
0.850,-1.290,0.492,-28.809,29.663,-6.287
0.932,-1.346,0.576,-22.705,17.151,-12.939
0.953,-1.400,0.547,-31.677,9.949,-10.986
0.888,-1.401,0.447,-31.189,3.479,0.549
0.890,-1.360,0.389,-9.033,-8.118,14.709
0.834,-1.286,0.340,4.822,-18.616,28.809
0.723,-1.196,0.336,16.418,-29.358,43.213
0.635,-1.169,0.314,32.104,-41.199,53.711
0.530,-1.120,0.302,40.833,-54.260,62.317
0.395,-1.055,0.331,40.527,-66.589,69.763
0.255,-1.010,0.368,35.583,-77.881,73.792
0.099,-0.964,0.407,31.250,-87.036,75.989
-0.044,-0.910,0.463,27.100,-91.431,76.172
-0.152,-0.867,0.502,22.339,-91.553,74.402
-0.243,-0.842,0.497,14.648,-86.975,72.021
-0.332,-0.827,0.501,4.578,-81.787,70.801
-0.425,-0.809,0.514,-3.418,-79.285,70.068
-0.522,-0.783,0.525,-7.202,-77.881,69.641
-0.605,-0.748,0.544,-9.644,-76.294,70.984
-0.680,-0.712,0.568,-11.780,-73.120,73.242
-0.754,-0.674,0.586,-13.977,-68.848,75.439
-0.814,-0.629,0.601,-14.832,-63.843,76.965
-0.851,-0.571,0.622,-15.198,-58.533,77.637
-0.903,-0.528,0.638,-15.503,-53.955,75.867
-0.965,-0.490,0.676,-17.334,-49.255,74.280
-1.012,-0.450,0.731,-17.151,-43.640,73.730
-1.048,-0.413,0.759,-11.841,-36.865,70.801
-1.065,-0.373,0.782,-6.592,-29.785,64.270
-1.073,-0.325,0.799,-4.700,-24.170,55.786
-1.040,-0.287,0.813,-2.747,-17.761,47.424
-1.113,-0.324,0.786,1.221,-10.071,38.330
-1.061,-0.292,0.821,4.944,0.061,28.625
-1.051,-0.309,0.837,9.644,11.780,19.165
-1.012,-0.311,0.858,12.451,16.541,7.629
-0.988,-0.333,0.870,11.902,17.578,-3.906
-0.968,-0.350,0.864,10.620,18.799,-14.893
-0.944,-0.372,0.847,9.888,24.414,-23.254

-0.879,-0.404,0.797,8.911,37.903,-35.889
-0.835,-0.444,0.769,7.385,39.978,-41.931
-0.820,-0.454,0.772,9.705,42.725,-49.744
-0.789,-0.482,0.735,10.986,46.204,-54.138
-0.753,-0.519,0.665,11.963,50.110,-57.739
-0.705,-0.552,0.632,12.634,57.373,-63.049
-0.654,-0.595,0.606,13.306,64.087,-70.679
-0.580,-0.648,0.574,12.939,68.054,-77.637
-0.513,-0.709,0.552,10.620,69.824,-83.435
-0.478,-0.773,0.554,6.958,69.580,-87.769
-0.337,-0.828,0.505,1.587,69.092,-90.454
-0.244,-0.911,0.506,-0.916,72.083,-90.637
-0.157,-0.989,0.490,-4.822,74.341,-87.341
-0.061,-1.051,0.461,-5.432,75.439,-81.604
0.017,-1.104,0.454,-3.479,76.660,-73.975
0.091,-1.134,0.435,-2.808,77.393,-65.369
0.151,-1.148,0.420,-2.258,76.660,-56.946
0.240,-1.137,0.387,-2.319,76.782,-47.791
0.313,-1.112,0.358,-0.793,80.383,-40.405
0.372,-1.091,0.333,3.723,83.130,-39.124
0.448,-1.052,0.332,9.644,80.933,-40.161
0.521,-1.090,0.334,10.925,72.876,-41.199
0.625,-1.129,0.377,9.094,60.852,-40.833
