aX,aY,aZ,gX,gY,gZ
-0.099,0.435,0.708,5.554,33.691,8.179
-0.119,0.394,0.717,-2.441,33.447,10.559
-0.136,0.388,0.730,-9.460,31.006,11.719
-0.159,0.394,0.761,-15.320,27.466,12.146
-0.179,0.429,0.790,-19.287,23.743,12.390
-0.208,0.469,0.804,-18.677,21.240,9.583
-0.211,0.502,0.819,-17.212,21.362,4.944
-0.217,0.510,0.831,-14.160,21.729,-0.122
-0.216,0.487,0.840,-12.817,20.264,-4.761
-0.208,0.470,0.855,-12.512,16.418,-5.737
-0.221,0.453,0.871,-10.559,10.620,-3.784
-0.245,0.450,0.885,-7.263,5.188,-2.930
-0.246,0.482,0.898,-1.648,1.099,-3.479
-0.229,0.533,0.914,5.676,-0.977,-3.845
-0.233,0.564,0.927,11.475,-0.366,-5.676
-0.253,0.576,0.936,13.916,2.808,-10.132
-0.265,0.575,0.932,16.235,7.568,-14.221
-0.276,0.569,0.912,18.921,12.512,-15.564
-0.293,0.542,0.871,20.264,16.296,-14.709
-0.295,0.518,0.839,20.386,16.907,-11.658
-0.299,0.489,0.819,18.616,14.160,-6.287
-0.298,0.464,0.795,15.381,9.766,-0.061
-0.281,0.460,0.791,11.047,4.761,6.897
-0.255,0.463,0.799,6.714,-0.122,12.695
-0.232,0.467,0.810,2.563,-2.380,15.320
-0.219,0.470,0.826,-0.366,-1.831,13.916
-0.210,0.484,0.844,-1.099,1.282,10.010
-0.215,0.498,0.850,0.732,6.897,5.249
-0.218,0.506,0.841,3.906,13.000,-0.122
-0.231,0.499,0.835,6.897,16.663,-4.578
-0.235,0.470,0.825,9.216,17.334,-6.958
-0.242,0.436,0.815,9.644,16.296,-6.165
-0.233,0.427,0.831,8.789,12.817,-3.601
-0.229,0.422,0.850,7.263,7.141,0.061
-0.225,0.429,0.875,8.423,0.854,3.235
-0.219,0.449,0.892,12.634,-2.136,4.456
-0.197,0.456,0.917,18.250,-0.854,3.540
-0.169,0.458,0.913,24.963,2.258,1.526
-0.141,0.465,0.924,29.236,4.517,-1.282
-0.129,0.460,0.888,30.151,5.859,-4.456
-0.136,0.431,0.914,26.367,5.798,-8.240
-0.165,0.426,0.899,21.057,6.592,-10.803
-0.173,0.434,0.897,20.142,7.568,-10.620
-0.170,0.419,0.883,18.921,8.789,-8.972
-0.185,0.396,0.878,15.930,8.118,-7.263
-0.217,0.389,0.884,13.428,5.676,-4.944
-0.236,0.391,0.882,13.550,3.845,-2.258
-0.221,0.401,0.872,14.465,5.127,0.244
-0.216,0.422,0.866,15.076,6.531,1.892
-0.234,0.419,0.871,15.747,7.935,1.099
-0.229,0.414,0.876,16.541,10.864,0.549
-0.206,0.410,0.880,17.334,14.160,0.854
-0.188,0.397,0.880,17.090,15.686,-0.061
-0.183,0.388,0.875,15.442,14.648,-1.038
-0.192,0.387,0.892,14.404,12.634,-2.136
-0.186,0.379,0.891,13.977,11.902,-2.686
-0.174,0.383,0.882,14.343,11.536,-1.953
-0.171,0.382,0.892,13.977,9.827,-0.977
-0.166,0.367,0.896,13.428,7.751,0.488
-0.136,0.371,0.888,13.428,6.348,4.395
-0.105,0.384,0.877,12.268,4.761,8.118
-0.093,0.385,0.869,8.789,2.136,9.216
-0.099,0.379,0.879,5.615,-0.366,9.094
-0.099,0.377,0.881,4.089,-0.183,9.155
-0.102,0.372,0.889,3.540,1.526,9.094
-0.102,0.368,0.883,3.540,3.357,8.179
-0.098,0.370,0.872,4.150,3.601,7.324
-0.092,0.381,0.857,5.798,1.770,6.226
-0.080,0.389,0.846,6.531,-0.244,6.348
-0.088,0.379,0.846,5.371,-2.197,5.371
-0.112,0.354,0.854,3.784,-4.211,3.723
-0.138,0.332,0.864,2.747,-6.409,3.174
-0.153,0.308,0.873,1.709,-7.507,3.662
-0.165,0.280,0.882,0.305,-7.385,4.517

0.160,-0.393,2.556,-50.842,61.890,-32.288
0.101,-0.564,2.616,-66.284,60.974,-47.913
0.064,-0.699,2.518,-78.796,46.143,-50.842
0.052,-0.794,2.312,-87.280,16.113,-35.095
0.028,-0.897,2.130,-97.595,-20.630,-9.949
-0.108,-0.869,2.072,-104.126,-54.810,13.184
-0.112,-0.797,1.966,-88.074,-72.693,36.133
0.037,-0.729,1.505,-54.688,-71.838,59.143
0.071,-0.593,0.954,-38.513,-66.833,64.697
0.050,-0.392,0.457,-48.340,-56.396,52.612
0.036,-0.164,0.208,-66.650,-40.955,33.081
0.153,0.198,-0.040,-77.454,-22.034,0.671
0.079,0.630,-0.444,-73.853,-11.597,-50.781
-0.313,1.040,-0.738,-69.153,-12.878,-104.187
-0.490,1.336,-0.885,-69.702,-5.554,-138.611
-0.617,1.658,-0.821,-70.984,6.348,-148.682
-0.815,1.878,-0.724,-62.195,13.184,-150.269
-0.887,1.994,-0.652,-43.579,24.292,-137.939
-0.783,2.051,-0.634,-21.667,36.438,-117.310
-0.749,2.035,-0.601,-2.502,45.715,-102.722
-0.659,1.885,-0.523,9.155,56.091,-90.149
-0.397,1.670,-0.400,13.916,63.538,-65.979
-0.089,1.443,-0.233,16.174,53.589,-29.114
0.191,1.235,-0.129,20.325,28.015,11.169
0.465,1.058,-0.054,23.621,2.075,50.781
0.688,0.935,0.011,20.935,-15.259,77.637
0.805,0.856,0.141,14.404,-22.461,82.886
0.830,0.819,0.270,8.911,-21.545,70.129
0.766,0.816,0.318,9.583,-15.503,47.485
0.641,0.774,0.327,14.343,-9.460,23.621
0.494,0.764,0.326,17.334,-8.423,5.188
0.338,0.772,0.334,18.066,-11.414,-5.676
0.222,0.776,0.352,18.433,-12.329,-11.841
0.170,0.783,0.382,19.287,-9.705,-13.306
0.141,0.802,0.432,19.775,-8.240,-11.780
0.101,0.838,0.488,23.193,-9.216,-10.620
0.066,0.857,0.526,28.381,-8.484,-10.437
0.043,0.855,0.524,34.180,-5.432,-10.010
0.019,0.837,0.503,39.246,-3.540,-7.507
0.005,0.806,0.485,43.091,-4.272,-2.930
0.007,0.765,0.468,44.556,-6.775,2.258
0.007,0.731,0.431,43.884,-10.498,8.179
0.011,0.704,0.397,40.649,-13.794,14.099
0.036,0.676,0.384,33.264,-13.977,18.921
0.069,0.650,0.420,22.644,-11.841,20.874
0.115,0.639,0.466,15.015,-9.277,19.592
0.137,0.649,0.512,10.864,-6.714,18.005
0.137,0.661,0.568,8.545,-3.052,16.174
0.147,0.648,0.612,8.240,0.488,13.550
0.136,0.640,0.633,10.010,1.099,9.399
0.129,0.635,0.646,12.878,-0.610,6.165
0.120,0.615,0.655,14.404,-2.563,4.578
0.093,0.592,0.662,13.916,-5.188,3.174
0.060,0.589,0.654,13.855,-7.263,1.953
0.011,0.602,0.636,12.207,-6.104,2.686
-0.025,0.603,0.631,6.042,-0.793,6.775
-0.024,0.587,0.675,-2.075,6.226,13.733
0.007,0.570,0.738,-9.277,10.010,19.165
0.022,0.576,0.806,-14.465,8.911,20.447
0.028,0.592,0.854,-14.099,7.690,19.043
0.037,0.617,0.892,-10.315,8.850,14.526
0.049,0.611,0.905,-6.287,11.230,7.751
0.055,0.619,0.930,-3.784,13.611,0.488
0.037,0.622,0.943,0.183,14.282,-7.568
-0.012,0.626,0.940,5.920,13.184,-16.602
-0.078,0.630,0.909,11.902,10.986,-22.705
-0.130,0.618,0.857,17.334,11.536,-20.325
-0.126,0.578,0.820,19.958,14.038,-8.118
-0.092,0.547,0.802,18.677,11.902,5.493
-0.080,0.538,0.803,14.587,3.418,16.357
-0.095,0.525,0.795,9.155,-5.554,22.827
-0.090,0.520,0.791,5.249,-11.047,26.672
-0.081,0.512,0.783,1.526,-12.878,27.100
-0.087,0.510,0.782,-2.014,-13.855,24.231
-0.110,0.510,0.790,-3.357,-14.465,19.226
-0.126,0.511,0.792,-3.418,-13.123,14.465
-0.138,0.513,0.796,-3.113,-9.705,12.268
-0.125,0.516,0.815,-3.357,-5.188,11.658
-0.110,0.512,0.832,-5.493,-1.343,11.047
-0.092,0.511,0.861,-8.240,2.319,12.146
-0.078,0.515,0.883,-8.484,6.042,14.465
-0.052,0.521,0.879,-6.165,7.324,16.724
-0.045,0.523,0.858,-3.174,4.883,18.494
-0.048,0.512,0.836,-1.648,0.732,19.653
-0.052,0.497,0.823,-1.709,-2.930,19.592
-0.053,0.484,0.805,-3.296,-5.432,17.456
-0.069,0.463,0.790,-6.409,-5.676,14.709
-0.064,0.446,0.797,-11.047,-2.869,13.611
-0.014,0.456,0.830,-16.541,0.427,13.550
0.002,0.469,0.878,-21.423,2.625,12.207
0.008,0.477,0.903,-22.583,4.944,10.742
0.019,0.484,0.904,-20.752,7.019,10.315
0.014,0.509,0.907,-17.456,6.897,9.644
-0.010,0.526,0.907,-14.648,5.432,7.080
-0.020,0.532,0.898,-12.939,4.272,3.601
-0.036,0.529,0.884,-11.292,4.150,0.244
-0.050,0.537,0.868,-10.071,4.944,-2.380
-0.061,0.557,0.861,-9.338,6.653,-5.432
-0.079,0.566,0.843,-7.812,9.277,-8.057
-0.081,0.568,0.813,-5.676,11.414,-8.118
-0.073,0.568,0.779,-4.700,10.986,-6.653
-0.072,0.546,0.766,-5.920,7.263,-4.822
-0.054,0.538,0.762,-8.789,2.869,-1.282
-0.045,0.537,0.772,-11.658,-0.610,2.747
-0.040,0.539,0.782,-13.916,-2.258,5.737
-0.039,0.546,0.800,-15.137,-1.709,8.240
-0.019,0.552,0.810,-15.808,0.366,9.399
-0.002,0.574,0.813,-15.625,2.686,7.812
-0.008,0.603,0.814,-15.320,4.761,4.456
-0.035,0.622,0.828,-14.954,7.141,0.793
-0.045,0.627,0.840,-13.550,10.132,-0.427
-0.048,0.626,0.850,-11.536,10.559,-0.122
-0.056,0.621,0.859,-8.179,7.812,1.221
-0.052,0.601,0.856,-4.395,3.723,4.456
-0.031,0.585,0.836,-1.648,0.366,7.935
-0.028,0.582,0.823,-1.282,-2.319,10.498
-0.022,0.581,0.793,-3.540,-6.042,13.550
-0.025,0.581,0.814,-8.118,-13.550,18.188
-0.018,0.569,0.834,-11.597,-23.376,22.766

-0.021,-0.701,2.210,-41.748,20.569,28.259
0.057,-0.824,2.249,-43.884,15.869,34.363
0.193,-0.895,2.192,-40.527,16.174,38.147
0.342,-0.913,2.078,-33.630,17.517,34.302
0.456,-0.890,1.847,-29.907,16.785,19.653
0.566,-0.826,1.529,-38.757,18.921,-3.601
0.650,-0.667,1.231,-61.707,18.127,-36.621
0.516,-0.328,1.077,-93.506,10.315,-74.036
0.237,0.089,1.049,-112.122,7.996,-98.633
0.237,0.408,0.835,-97.656,18.372,-104.675
0.293,0.698,0.435,-65.247,20.020,-95.825
0.198,0.987,0.014,-40.649,-0.488,-87.280
-0.030,1.281,-0.351,-28.320,-23.254,-83.435
-0.092,1.547,-0.542,-26.245,-22.583,-78.674
-0.086,1.784,-0.628,-29.297,-4.700,-83.923
-0.082,2.007,-0.672,-28.198,16.174,-102.722
-0.087,2.136,-0.616,-24.170,33.752,-125.488
-0.150,2.174,-0.560,-19.348,43.762,-140.991
-0.197,2.148,-0.511,-11.780,45.105,-144.958
-0.222,2.040,-0.498,-2.991,37.903,-124.268
-0.218,1.889,-0.502,5.066,19.836,-88.623
-0.224,1.760,-0.424,9.216,-3.113,-43.030
-0.135,1.582,-0.306,14.954,-20.081,5.066
0.076,1.427,-0.250,23.499,-31.616,50.476
0.212,1.287,-0.227,30.945,-44.556,83.130
0.308,1.144,-0.216,34.424,-54.749,99.487
0.376,1.038,-0.195,32.227,-56.580,103.027
0.416,0.981,-0.153,24.048,-50.598,96.313
0.428,0.918,-0.111,10.315,-41.321,80.078
0.394,0.873,-0.029,-3.052,-30.640,58.777
0.345,0.859,0.037,-8.972,-18.799,39.185
0.288,0.856,0.106,-9.888,-7.690,23.987
0.234,0.873,0.168,-8.118,1.038,11.597
0.218,0.896,0.246,-3.845,8.240,2.808
0.212,0.919,0.320,1.404,14.526,-1.892
0.223,0.924,0.386,8.728,19.531,-5.005
0.250,0.923,0.452,17.212,22.217,-7.019
0.293,0.924,0.500,26.489,22.522,-7.141
0.301,0.914,0.537,34.912,18.982,-6.165
0.304,0.910,0.550,39.978,13.062,-3.845
0.288,0.904,0.530,41.260,7.568,0.305
0.262,0.889,0.509,38.940,5.310,5.920
0.228,0.865,0.505,32.959,5.554,11.169
0.198,0.832,0.493,25.208,5.005,14.893
0.161,0.820,0.490,19.592,2.319,18.494
0.129,0.823,0.489,17.883,0.732,22.705
0.136,0.814,0.486,18.188,2.808,26.184
0.166,0.792,0.506,16.907,6.531,30.029
0.198,0.777,0.535,15.015,8.789,33.569
0.218,0.761,0.551,12.451,9.644,34.851
0.238,0.725,0.565,7.751,9.583,33.875
0.262,0.698,0.581,2.686,9.338,32.288
0.259,0.685,0.592,-1.099,8.850,30.212
0.241,0.666,0.617,-3.174,9.155,27.649
0.218,0.650,0.638,-5.188,10.437,25.391
0.197,0.644,0.658,-4.211,12.268,23.193
0.181,0.630,0.662,-1.648,14.587,22.034
0.163,0.614,0.655,0.427,17.029,22.461
0.156,0.613,0.659,1.648,17.151,23.560
0.161,0.615,0.680,1.099,15.259,24.963
0.165,0.612,0.710,-0.610,12.085,25.269
0.180,0.628,0.733,0.122,8.240,24.841
0.177,0.668,0.761,1.831,4.639,23.987
0.162,0.699,0.787,2.136,2.869,21.362
0.157,0.702,0.802,1.892,2.563,17.212
0.134,0.699,0.812,2.869,2.930,13.367
0.119,0.695,0.796,5.554,3.052,10.498
0.101,0.691,0.777,6.042,2.869,9.888
0.088,0.668,0.758,4.822,2.441,12.268
0.100,0.649,0.749,3.723,1.160,16.174
0.109,0.651,0.757,2.808,-1.282,19.531
0.127,0.643,0.756,1.648,-3.967,21.912
0.143,0.624,0.757,-0.305,-6.470,23.743
0.135,0.601,0.760,-2.075,-9.399,23.560
0.122,0.580,0.753,-2.625,-12.451,21.851
0.092,0.572,0.751,-2.686,-15.747,19.531
0.081,0.576,0.744,-2.197,-17.212,17.090
0.068,0.578,0.729,-1.648,-16.113,15.015
0.045,0.572,0.729,-1.953,-14.526,13.306
0.033,0.576,0.734,-1.953,-13.245,11.963
0.005,0.581,0.737,-0.793,-11.902,10.498
0.004,0.586,0.720,0.854,-10.742,10.437
0.003,0.589,0.695,0.977,-10.010,12.451
-0.005,0.566,0.681,-0.427,-10.681,14.587
0.010,0.558,0.680,-2.686,-13.123,15.930
0.011,0.559,0.695,-5.676,-16.724,16.418
0.018,0.568,0.719,-9.644,-19.165,14.343
0.018,0.580,0.740,-13.550,-18.982,10.376
0.007,0.599,0.760,-16.785,-14.954,6.042
0.010,0.612,0.768,-18.311,-8.484,1.587
0.010,0.627,0.768,-18.250,-2.380,-1.587
-0.012,0.633,0.762,-17.395,1.465,-4.089
-0.036,0.636,0.767,-15.259,4.883,-5.432
-0.043,0.624,0.756,-11.597,7.446,-4.089
-0.030,0.639,0.734,-7.874,6.470,-0.793
-0.024,0.644,0.730,-4.517,1.221,2.502
-0.018,0.630,0.725,-3.845,-4.272,4.822
-0.017,0.626,0.727,-3.601,-8.423,5.737
-0.022,0.644,0.731,-2.258,-9.033,5.188
-0.005,0.662,0.726,-0.793,-6.470,4.822
0.005,0.673,0.727,-1.526,-2.808,4.456
0.015,0.683,0.737,-2.808,-0.427,3.052
0.025,0.698,0.743,-3.662,1.526,1.892
0.027,0.713,0.737,-4.639,2.930,0.854
0.007,0.717,0.742,-5.798,2.991,0.488
-0.006,0.710,0.740,-4.883,1.953,2.075
-0.002,0.702,0.731,-2.747,-0.183,5.615
0.009,0.691,0.713,-0.427,-4.028,9.766
0.003,0.686,0.702,0.793,-8.667,12.573
0.003,0.692,0.697,0.427,-11.902,13.611
0.006,0.703,0.700,-0.183,-11.780,12.512
0.003,0.705,0.711,-0.854,-8.240,9.460
0.012,0.716,0.725,-1.587,-3.235,5.493
0.012,0.726,0.753,-2.014,2.625,1.221
-0.000,0.731,0.783,-1.770,7.690,-2.563
-0.008,0.734,0.795,0.732,10.132,-4.333
-0.021,0.724,0.807,3.235,9.644,-3.113
-0.035,0.697,0.807,5.127,6.470,-0.977
-0.035,0.686,0.800,7.080,1.404,2.014

0.265,0.487,1.823,-63.232,99.243,-34.119
0.281,0.321,2.063,-81.055,118.896,-51.025
0.210,0.177,2.307,-95.276,129.883,-68.909
0.093,0.057,2.482,-105.469,125.793,-83.191
-0.161,-0.026,2.661,-114.685,107.178,-93.567
-0.449,-0.231,2.756,-114.624,82.764,-91.919
-0.640,-0.464,2.703,-98.022,62.256,-64.331
-0.727,-0.659,2.497,-66.956,40.466,-22.949
-0.651,-0.720,2.163,-20.813,15.320,22.583
-0.500,-0.684,1.788,20.752,-12.207,66.162
-0.348,-0.643,1.340,41.199,-34.668,91.553
-0.128,-0.576,0.767,47.668,-38.879,97.656
0.145,-0.498,0.179,46.143,-27.344,92.957
0.329,-0.403,-0.355,21.606,-10.132,75.745
0.409,-0.158,-0.727,-14.954,2.563,41.992
0.394,0.228,-0.861,-54.199,8.179,1.038
0.167,0.688,-0.796,-85.205,9.827,-40.405
-0.051,1.061,-0.728,-98.206,18.494,-81.421
-0.119,1.396,-0.705,-92.041,31.433,-109.436
-0.142,1.694,-0.662,-75.195,36.194,-123.291
-0.176,1.888,-0.585,-54.199,32.288,-131.897
-0.123,1.971,-0.563,-30.273,33.325,-133.789
-0.023,1.955,-0.520,-14.099,40.955,-125.549
0.009,1.851,-0.449,-7.080,44.373,-114.136
0.042,1.711,-0.365,-3.357,40.466,-97.839
0.080,1.569,-0.284,-1.160,29.907,-71.228
0.126,1.444,-0.235,-0.488,15.015,-37.781
0.204,1.333,-0.177,-0.061,-1.526,-3.418
0.282,1.239,-0.103,1.770,-16.479,24.963
0.365,1.137,-0.018,3.784,-25.146,42.480
0.419,1.060,0.063,7.629,-26.733,49.316
0.457,1.011,0.074,14.771,-23.315,48.401
0.463,0.945,0.062,20.142,-18.799,43.396
0.466,0.874,0.062,22.339,-16.296,36.682
0.450,0.827,0.083,23.132,-16.357,30.701
0.430,0.809,0.111,23.315,-16.785,25.330
0.409,0.804,0.144,23.499,-15.564,20.264
0.375,0.810,0.175,23.987,-11.963,14.160
0.335,0.825,0.222,25.146,-6.531,6.775
0.301,0.841,0.271,26.550,0.366,-1.221
0.259,0.877,0.320,29.480,8.240,-9.216
0.246,0.887,0.368,34.668,16.296,-15.625
0.273,0.887,0.379,39.063,22.827,-16.663
0.297,0.880,0.401,40.405,25.024,-12.756
0.311,0.859,0.438,39.490,23.132,-8.728
0.334,0.834,0.444,37.781,20.935,-3.967
0.368,0.814,0.454,32.471,18.433,2.014
0.394,0.781,0.478,23.804,15.564,8.423
0.407,0.753,0.507,15.625,11.353,14.160
0.417,0.752,0.531,11.108,7.019,17.822
0.414,0.758,0.543,9.155,3.357,19.714
0.390,0.767,0.554,8.423,0.732,19.104
0.357,0.773,0.564,10.193,-1.221,15.869
0.318,0.767,0.561,14.038,-1.770,12.756
0.290,0.760,0.557,19.592,-0.977,11.414
0.267,0.752,0.559,25.208,0.061,10.742
0.264,0.760,0.535,26.184,0.427,10.071
0.252,0.749,0.524,23.437,0.610,12.085
0.245,0.721,0.527,19.348,2.563,16.846
0.245,0.700,0.545,15.625,5.676,22.095
0.245,0.693,0.568,12.695,6.775,25.879
0.239,0.687,0.594,10.010,6.104,27.344
0.220,0.667,0.622,8.667,6.226,26.489
0.217,0.662,0.640,9.766,6.897,24.048
0.216,0.668,0.664,11.597,7.874,20.508
0.213,0.665,0.673,13.062,8.911,16.296
0.193,0.655,0.683,13.916,8.667,12.146
0.164,0.656,0.697,14.771,6.836,8.789
0.124,0.651,0.709,17.944,5.493,7.385
0.121,0.646,0.688,21.973,6.226,11.169
0.133,0.623,0.669,23.193,6.042,19.348
0.152,0.618,0.664,21.179,0.671,26.611
0.165,0.629,0.667,15.564,-7.446,31.616
0.139,0.614,0.672,8.789,-15.381,35.400
0.136,0.605,0.682,1.221,-18.799,37.781
0.145,0.591,0.704,-5.249,-18.799,39.124
0.145,0.576,0.742,-7.874,-19.348,40.894
0.141,0.583,0.786,-8.240,-20.813,42.053
0.138,0.609,0.823,-7.690,-20.203,40.283
0.136,0.604,0.822,-5.493,-16.113,36.926
0.115,0.600,0.802,-1.648,-11.597,32.227
0.105,0.603,0.764,2.563,-8.301,26.794
0.086,0.596,0.752,4.517,-6.165,23.071
0.075,0.587,0.753,6.165,-4.761,22.156
0.075,0.578,0.756,7.812,-5.554,23.804
0.064,0.566,0.771,8.789,-9.949,27.161
0.074,0.545,0.779,10.681,-15.686,31.311
0.089,0.534,0.768,13.733,-22.156,35.217
0.098,0.522,0.753,15.808,-29.297,37.231
0.095,0.513,0.732,16.113,-34.363,36.804
0.088,0.520,0.710,15.442,-35.889,34.119
0.075,0.527,0.697,15.198,-33.997,31.067
0.064,0.534,0.684,15.320,-28.748,28.809
0.063,0.538,0.672,14.832,-22.400,26.001
0.061,0.549,0.680,12.634,-18.188,22.522
0.036,0.540,0.705,9.094,-17.029,18.738
0.028,0.529,0.741,7.568,-17.273,15.686
0.045,0.543,0.765,9.094,-17.639,13.611
0.043,0.553,0.785,10.010,-18.982,10.193
0.037,0.549,0.786,8.789,-20.569,5.554
0.027,0.536,0.789,7.324,-20.325,2.747
0.019,0.546,0.782,6.592,-17.639,2.075
-0.002,0.554,0.796,4.578,-13.245,4.089
-0.007,0.555,0.834,0.977,-7.263,8.179
0.021,0.568,0.875,-1.953,-2.075,12.512
0.060,0.595,0.908,-3.418,-0.549,14.526
0.062,0.601,0.945,-4.700,-2.441,13.306
0.044,0.593,0.965,-4.456,-6.165,9.888
0.016,0.596,0.955,-1.770,-11.353,6.775
-0.016,0.589,0.929,2.258,-17.700,5.676
-0.050,0.573,0.880,4.456,-24.475,5.859
-0.089,0.552,0.838,5.676,-30.090,7.080
-0.120,0.559,0.822,6.653,-32.471,8.240
-0.117,0.571,0.804,9.094,-31.006,9.460
-0.113,0.579,0.782,11.353,-27.405,9.827
-0.111,0.578,0.780,11.230,-22.888,7.568
-0.117,0.572,0.784,9.216,-18.494,4.822
-0.120,0.569,0.787,6.348,-14.038,2.197
-0.108,0.562,0.789,2.808,-9.033,1.160

0.307,0.176,2.311,-42.542,65.918,-33.447
0.380,0.051,2.623,-55.176,72.937,-43.823
0.515,-0.153,2.834,-60.547,72.327,-45.593
0.668,-0.370,2.965,-55.786,58.044,-36.987
0.707,-0.571,3.013,-45.654,28.137,-27.649
0.648,-0.801,2.941,-34.363,-5.737,-20.630
0.589,-1.034,2.732,-19.836,-31.860,-12.390
0.523,-1.166,2.293,-2.686,-48.340,-6.897
0.505,-1.152,1.743,5.981,-53.101,-5.798
0.480,-1.022,1.315,-7.324,-58.472,-15.747
0.395,-0.850,0.901,-35.034,-62.073,-32.959
0.295,-0.559,0.579,-60.608,-52.795,-50.720
0.193,-0.222,0.280,-75.317,-39.001,-61.646
0.117,0.197,-0.058,-74.524,-29.358,-62.927
0.074,0.633,-0.424,-63.599,-32.776,-53.650
0.028,1.072,-0.676,-58.594,-48.462,-38.574
0.078,1.469,-0.845,-50.842,-69.458,-35.950
0.125,1.883,-1.045,-35.767,-82.458,-54.871
0.053,2.258,-1.181,-26.184,-78.430,-98.572
-0.162,2.514,-1.218,-32.898,-61.462,-161.621
-0.524,2.610,-1.120,-51.392,-49.133,-218.872
-1.046,2.485,-0.873,-68.726,-47.363,-242.737
-1.383,2.194,-0.658,-71.167,-54.749,-225.037
-1.605,1.911,-0.450,-58.411,-73.181,-169.495
-1.699,1.701,-0.277,-39.917,-85.815,-104.004
-1.566,1.609,-0.049,-20.325,-77.148,-51.514
-1.290,1.497,0.176,-2.014,-46.204,-19.592
-0.842,1.327,0.289,17.151,-0.977,-6.958
-0.242,1.133,0.237,39.490,42.725,5.554
0.375,0.972,0.109,56.885,67.261,21.240
0.785,0.924,-0.001,61.523,69.641,27.954
0.961,0.848,-0.012,50.720,66.650,23.376
1.048,0.743,0.068,34.546,69.885,13.245
1.060,0.713,0.164,23.071,69.336,4.333
0.942,0.736,0.267,15.991,59.204,-2.869
0.720,0.780,0.368,14.343,44.250,-8.057
0.488,0.827,0.440,19.104,32.532,-7.812
0.315,0.843,0.490,26.855,25.452,-3.906
0.173,0.847,0.517,35.950,19.897,0.671
0.064,0.886,0.504,46.143,14.587,5.249
0.009,0.935,0.486,55.359,15.198,10.376
-0.010,0.960,0.470,60.303,23.437,15.564
-0.000,0.959,0.461,61.096,34.363,19.958
0.026,0.941,0.457,60.242,44.250,25.208
0.070,0.918,0.451,58.594,51.208,30.518
0.098,0.869,0.447,55.725,52.734,32.410
0.132,0.823,0.455,53.284,50.049,32.288
0.164,0.747,0.449,51.086,45.044,32.043
0.183,0.675,0.441,49.194,39.124,30.762
0.207,0.622,0.422,47.119,34.607,30.212
0.247,0.590,0.421,43.274,32.288,31.006
0.290,0.556,0.452,37.415,32.166,30.518
0.312,0.526,0.504,30.579,33.386,27.771
0.334,0.506,0.559,25.208,34.302,22.705
0.332,0.488,0.598,20.569,34.363,17.029
0.308,0.473,0.647,18.311,32.471,12.329
0.288,0.445,0.675,15.015,29.663,7.874
0.293,0.433,0.673,11.658,27.161,4.822
0.268,0.444,0.712,7.202,23.376,1.587
0.246,0.459,0.753,3.357,20.996,-1.526
0.241,0.466,0.807,1.953,23.071,-2.197
0.232,0.453,0.825,3.052,27.588,-1.892
0.231,0.430,0.834,6.409,30.457,-0.488
0.227,0.412,0.812,7.874,29.968,2.808
0.219,0.388,0.795,8.728,26.611,7.690
0.215,0.382,0.785,8.728,22.339,13.794
0.206,0.363,0.786,7.874,18.066,20.203
0.205,0.349,0.788,7.202,15.076,26.611
0.221,0.335,0.791,5.920,13.184,32.654
0.235,0.337,0.801,4.944,11.047,37.109
0.237,0.362,0.846,7.385,9.460,38.513
0.251,0.399,0.880,10.498,9.766,37.231
0.253,0.415,0.886,13.245,10.986,33.447
0.260,0.428,0.864,13.672,12.939,28.870
0.251,0.446,0.849,13.184,13.794,25.391
0.228,0.450,0.835,13.733,13.000,23.376
0.196,0.438,0.823,13.550,11.230,22.888
0.159,0.417,0.824,13.306,9.094,24.292
0.141,0.403,0.827,14.709,7.568,27.893
0.143,0.394,0.809,17.456,6.653,31.799
0.162,0.384,0.800,20.325,4.822,34.485
0.173,0.388,0.791,20.935,1.404,35.889
0.171,0.396,0.793,22.034,-0.549,35.217
0.182,0.404,0.788,22.339,-0.244,33.081
0.183,0.419,0.791,21.973,1.648,29.297
0.158,0.424,0.815,21.667,3.784,24.292
0.116,0.405,0.826,19.348,6.165,19.165
0.087,0.375,0.825,17.517,8.118,15.869
0.079,0.371,0.801,18.188,8.423,17.639
0.081,0.393,0.801,19.165,6.531,21.667
0.104,0.414,0.809,18.982,3.357,26.367
0.141,0.428,0.810,17.944,0.305,31.067
0.183,0.452,0.834,16.663,-2.930,34.546
0.216,0.465,0.863,14.709,-5.920,35.889
0.227,0.468,0.889,11.414,-7.568,35.156
0.214,0.464,0.929,8.789,-7.690,32.288
0.188,0.434,0.935,7.629,-5.859,29.968
0.168,0.410,0.930,8.179,-4.089,28.137
0.154,0.401,0.915,10.620,-4.456,26.733
0.151,0.391,0.889,13.855,-6.653,25.513
0.153,0.395,0.866,18.494,-9.644,24.475
0.155,0.422,0.854,22.278,-11.658,22.766
0.167,0.457,0.848,24.658,-10.864,19.836
0.180,0.464,0.842,24.780,-6.836,16.541
0.182,0.454,0.849,22.583,-2.075,11.902
0.181,0.440,0.862,20.081,1.526,6.653
0.184,0.446,0.877,19.165,3.845,2.441
0.177,0.468,0.896,19.714,5.310,-0.183
0.187,0.466,0.899,20.752,6.042,-1.282
0.201,0.472,0.884,22.461,4.333,-0.854
0.222,0.482,0.865,23.621,-1.282,0.916
0.229,0.492,0.846,21.973,-9.155,2.930
