aX,aY,aZ,gX,gY,gZ
-1.116,-0.927,0.627,62.073,135.986,-36.499
-1.005,-0.959,0.606,48.096,142.395,-47.180
-0.950,-1.016,0.582,38.208,145.203,-61.646
-0.879,-1.055,0.551,26.245,147.278,-69.519
-0.794,-1.087,0.510,20.813,147.766,-68.176
-0.708,-1.126,0.482,24.170,145.508,-62.683
-0.674,-1.192,0.451,32.776,140.198,-56.091
-0.656,-1.268,0.425,42.480,132.690,-47.729
-0.656,-1.350,0.421,50.659,126.709,-38.879
-0.669,-1.404,0.424,55.481,125.732,-29.053
-0.644,-1.458,0.416,55.298,132.385,-19.592
-0.549,-1.541,0.368,49.683,141.785,-13.123
-0.454,-1.623,0.314,36.499,142.395,-13.245
-0.399,-1.677,0.269,19.958,134.888,-16.785
-0.329,-1.700,0.198,5.310,128.418,-14.343
-0.272,-1.684,0.120,-6.836,125.122,-3.540
-0.203,-1.650,0.042,-15.198,122.681,9.827
-0.149,-1.594,-0.005,-21.545,117.126,20.569
-0.110,-1.552,-0.043,-25.208,109.375,27.344
-0.091,-1.512,-0.053,-26.611,103.699,32.654
-0.067,-1.478,-0.049,-25.391,104.065,36.743
0.000,-1.448,-0.079,-25.391,108.826,41.809
0.057,-1.407,-0.125,-28.931,110.291,45.654
0.105,-1.353,-0.150,-33.203,108.398,47.607
0.158,-1.298,-0.182,-39.001,105.103,48.889
0.179,-1.242,-0.212,-45.288,98.816,50.293
0.203,-1.182,-0.216,-48.828,90.576,51.208
0.213,-1.125,-0.210,-49.744,82.336,52.002
0.222,-1.073,-0.202,-50.232,73.120,54.138
0.222,-1.020,-0.195,-52.429,63.354,57.190
0.217,-0.978,-0.186,-56.213,53.406,60.303
0.198,-0.932,-0.159,-59.875,44.128,62.744
0.206,-0.912,-0.145,-63.110,37.598,65.002
0.204,-0.893,-0.138,-69.092,31.860,66.956
0.166,-0.857,-0.121,-75.562,25.085,68.115
0.149,-0.819,-0.088,-80.322,20.386,68.542
0.148,-0.778,-0.074,-82.825,18.921,70.557
0.174,-0.731,-0.071,-86.670,17.944,74.219
0.173,-0.671,-0.074,-91.675,14.404,75.928
0.168,-0.591,-0.055,-94.421,8.545,74.646
0.153,-0.514,-0.022,-94.604,4.028,70.496
0.168,-0.454,0.006,-94.788,1.526,65.002
0.196,-0.401,-0.001,-96.680,-0.854,58.533
0.189,-0.356,0.003,-98.267,-5.920,51.514
0.187,-0.302,0.021,-95.520,-11.169,46.448
0.186,-0.268,0.034,-90.393,-15.076,45.105
0.181,-0.225,0.044,-84.045,-20.081,45.837
0.168,-0.193,0.046,-75.256,-26.001,46.570
0.142,-0.159,0.056,-66.223,-33.325,48.584
0.123,-0.140,0.072,-55.664,-41.321,52.002
0.099,-0.123,0.087,-45.471,-49.500,55.908
0.071,-0.114,0.109,-36.743,-57.678,59.570
0.023,-0.107,0.145,-31.006,-66.711,63.599
-0.038,-0.101,0.205,-26.306,-73.120,66.162
-0.097,-0.093,0.251,-23.560,-76.111,69.031
-0.148,-0.077,0.286,-23.010,-78.979,71.167
-0.223,-0.047,0.331,-20.569,-82.214,70.068
-0.272,-0.007,0.380,-13.916,-82.764,69.153
-0.288,0.038,0.412,-5.493,-79.163,70.801
-0.294,0.066,0.414,2.563,-75.989,71.594
-0.299,0.079,0.414,9.277,-78.125,69.946
-0.320,0.091,0.438,15.320,-84.045,65.430
-0.351,0.091,0.443,18.005,-88.745,59.387
-0.401,0.082,0.455,19.104,-92.346,53.040
-0.427,0.055,0.459,21.301,-92.651,46.448
-0.408,0.023,0.429,19.836,-92.773,41.382
-0.410,-0.006,0.384,14.099,-97.412,35.095
-0.428,-0.034,0.323,7.446,-104.126,28.748
-0.446,-0.054,0.273,0.854,-111.023,25.757
-0.522,-0.051,0.270,-0.916,-118.042,23.865
-0.583,-0.073,0.265,5.737,-119.568,24.902
-0.624,-0.106,0.279,12.817,-119.324,29.297
-0.705,-0.160,0.339,22.827,-120.789,31.616
-0.790,-0.197,0.436,35.217,-119.507,33.630
-0.854,-0.219,0.508,47.241,-113.159,38.208
-0.915,-0.238,0.582,56.274,-106.567,40.161
-0.977,-0.257,0.665,63.049,-99.609,35.156
-0.964,-0.266,0.712,62.134,-87.769,26.672
-0.907,-0.267,0.705,49.438,-73.181,13.000
-0.883,-0.278,0.662,29.663,-63.049,-7.568
-0.897,-0.303,0.588,9.949,-57.129,-29.419
-0.898,-0.331,0.531,-1.892,-52.673,-45.105
-0.846,-0.370,0.485,-3.113,-50.049,-53.955
-0.822,-0.466,0.445,1.465,-51.331,-57.556
-0.832,-0.530,0.437,8.667,-56.335,-54.077
-0.866,-0.568,0.449,19.958,-58.228,-42.664

-1.002,-0.722,0.519,59.387,-59.631,-12.878
-1.058,-0.757,0.551,61.951,-61.218,-11.658
-1.028,-0.769,0.570,63.171,-60.425,-9.949
-1.120,-0.819,0.620,67.688,-62.927,-16.663
-1.171,-0.815,0.743,73.792,-60.181,-21.790
-1.211,-0.830,0.760,72.021,-50.720,-19.226
-1.218,-0.834,0.775,71.350,-40.649,-18.188
-1.214,-0.850,0.769,66.528,-35.156,-18.127
-1.232,-0.855,0.778,63.293,-34.424,-21.362
-1.234,-0.868,0.789,66.528,-34.729,-22.583
-1.278,-0.917,0.819,72.998,-34.241,-19.409
-1.333,-0.959,0.885,81.665,-32.227,-13.794
-1.363,-0.990,0.943,91.003,-26.550,-6.775
-1.389,-1.009,0.985,95.947,-19.836,-1.038
-1.419,-1.015,1.007,95.886,-12.695,1.343
-1.439,-1.012,1.010,91.736,-3.174,0.305
-1.440,-0.992,0.989,82.764,9.033,-2.991
-1.405,-0.980,0.928,70.129,23.804,-9.277
-1.355,-0.954,0.858,54.199,38.757,-18.188
-1.301,-0.927,0.781,39.978,52.063,-27.100
-1.246,-0.906,0.691,31.128,62.744,-32.532
-1.216,-0.870,0.615,28.931,69.885,-33.691
-1.169,-0.844,0.566,34.180,75.195,-31.006
-1.136,-0.836,0.537,42.664,79.773,-26.489
-1.099,-0.844,0.527,51.086,83.374,-22.766
-1.069,-0.866,0.521,56.702,86.731,-21.912
-1.060,-0.919,0.523,59.143,89.783,-24.414
-1.087,-0.979,0.545,58.838,94.299,-29.419
-1.065,-1.056,0.555,56.519,105.713,-34.668
-1.032,-1.126,0.557,48.889,120.605,-40.466
-0.935,-1.139,0.579,38.025,130.920,-47.791
-0.920,-1.181,0.568,34.302,139.526,-58.533
-0.857,-1.214,0.572,27.710,145.203,-66.345
-0.790,-1.265,0.570,24.597,147.705,-67.505
-0.760,-1.317,0.560,26.550,146.362,-66.040
-0.737,-1.346,0.556,30.762,142.273,-58.899
-0.703,-1.358,0.547,34.119,137.390,-48.401
-0.678,-1.381,0.528,36.377,132.141,-38.208
-0.717,-1.411,0.521,37.842,125.366,-29.907
-0.733,-1.428,0.529,39.795,123.535,-22.278
-0.728,-1.439,0.520,39.856,130.676,-14.160
-0.682,-1.445,0.484,34.668,141.296,-6.653
-0.641,-1.441,0.438,23.621,148.376,-3.967
-0.584,-1.438,0.385,9.888,151.123,-6.714
-0.507,-1.429,0.322,-4.456,151.611,-11.047
-0.433,-1.423,0.227,-16.907,149.109,-13.550
-0.367,-1.420,0.141,-25.757,143.433,-12.146
-0.296,-1.411,0.064,-30.090,136.108,-6.714
-0.246,-1.380,0.002,-31.006,128.540,2.380
-0.207,-1.348,-0.030,-28.442,121.277,14.221
-0.172,-1.332,-0.042,-24.353,113.525,24.719
-0.152,-1.342,-0.029,-20.264,104.492,31.189
-0.137,-1.371,-0.011,-17.883,97.351,36.194
-0.122,-1.387,0.003,-19.409,92.590,41.626
-0.094,-1.379,0.008,-25.757,90.088,47.363
-0.080,-1.357,0.001,-36.438,87.646,51.270
-0.079,-1.314,0.003,-45.898,85.571,53.650
-0.019,-1.261,-0.013,-51.819,86.670,56.885
0.047,-1.210,-0.049,-57.068,86.609,60.730
0.105,-1.150,-0.066,-61.768,81.238,63.416
0.142,-1.092,-0.075,-65.857,73.303,66.772
0.167,-1.031,-0.076,-69.763,64.087,71.960
0.187,-0.965,-0.078,-74.219,54.077,77.820
0.196,-0.897,-0.079,-78.125,43.091,82.336
0.191,-0.843,-0.063,-81.238,31.006,85.205
0.173,-0.801,-0.011,-83.008,20.020,87.036
0.170,-0.748,0.048,-82.947,13.855,87.341
0.214,-0.705,0.087,-83.801,13.062,87.097
0.243,-0.665,0.099,-86.975,12.451,85.449
0.284,-0.617,0.086,-91.187,11.841,82.581
0.344,-0.571,0.057,-96.558,10.864,80.383
0.382,-0.530,0.029,-101.501,6.958,78.796
0.381,-0.477,0.010,-103.333,0.671,78.735
0.370,-0.411,-0.007,-99.976,-5.615,81.665
0.335,-0.346,-0.030,-93.018,-13.611,85.815
0.321,-0.277,-0.025,-83.557,-22.766,88.318
0.301,-0.248,-0.005,-73.730,-31.067,88.379
0.254,-0.219,0.002,-65.674,-39.063,87.097
0.210,-0.206,0.052,-60.303,-46.997,84.839
0.182,-0.191,0.100,-57.068,-50.598,80.078
0.174,-0.158,0.119,-59.021,-51.941,74.097
0.172,-0.134,0.114,-64.331,-53.894,65.979
0.155,-0.105,0.089,-70.618,-56.763,58.472
0.128,-0.073,0.070,-73.792,-61.218,54.504
0.103,-0.024,0.059,-72.021,-65.979,54.932
0.085,0.036,0.062,-65.063,-70.679,58.960
0.050,0.093,0.046,-53.528,-76.355,64.575
0.006,0.144,0.044,-38.635,-84.167,70.984
-0.057,0.165,0.065,-21.179,-93.323,76.599
-0.124,0.159,0.099,-3.906,-101.563,79.712
-0.197,0.128,0.147,10.437,-108.276,79.407
-0.286,0.075,0.180,21.545,-112.244,75.806
-0.351,0.026,0.224,27.832,-113.220,70.496
-0.406,-0.026,0.240,28.015,-111.267,62.256
-0.447,-0.068,0.238,24.170,-110.107,50.842
-0.489,-0.117,0.250,19.653,-110.840,37.598
-0.530,-0.150,0.299,18.494,-114.807,25.940
-0.580,-0.179,0.364,22.949,-121.277,19.043
-0.629,-0.233,0.414,29.419,-125.427,19.653
-0.667,-0.284,0.450,34.668,-128.113,26.550
-0.746,-0.307,0.494,40.039,-131.226,34.424
-0.806,-0.297,0.574,46.326,-131.409,42.664
-0.837,-0.266,0.632,49.316,-125.183,49.988
-0.846,-0.245,0.637,44.678,-116.394,51.819
-0.875,-0.230,0.622,33.081,-112.854,44.983
-0.937,-0.234,0.612,19.348,-113.647,31.067
-1.013,-0.246,0.628,8.789,-112.610,17.151
-1.031,-0.268,0.638,5.249,-106.873,8.240
-1.009,-0.283,0.644,5.920,-98.755,4.822
-0.997,-0.295,0.660,12.024,-94.177,4.578
-1.005,-0.310,0.685,22.156,-93.506,7.690
-1.017,-0.320,0.712,33.691,-91.919,14.893
-1.021,-0.330,0.744,44.861,-87.036,23.254
-1.006,-0.346,0.765,53.528,-80.261,28.870
-0.986,-0.384,0.776,56.396,-73.120,29.358
-0.969,-0.425,0.768,51.331,-67.627,25.513
-0.966,-0.451,0.734,42.603,-63.293,20.508
-0.965,-0.469,0.696,35.034,-58.594,17.273
-0.964,-0.469,0.666,33.020,-53.467,16.968

-0.931,-0.443,0.633,40.039,-43.945,20.691
-0.940,-0.443,0.623,48.157,-40.894,22.400
-0.883,-0.446,0.615,58.289,-40.344,24.475
-0.921,-0.474,0.621,69.885,-43.762,19.897
-0.953,-0.473,0.683,78.857,-46.753,14.465
-1.008,-0.512,0.674,83.008,-47.302,11.902
-1.070,-0.564,0.703,88.135,-44.617,8.484
-1.105,-0.625,0.746,92.529,-39.490,7.446
-1.142,-0.683,0.793,96.558,-32.654,6.775
-1.182,-0.737,0.831,98.694,-25.146,6.470
-1.206,-0.784,0.864,98.816,-16.602,4.700
-1.220,-0.853,0.874,95.032,-7.263,0.732
-1.211,-0.919,0.884,88.013,1.160,-3.845
-1.221,-0.962,0.880,79.651,8.972,-8.362
-1.223,-0.979,0.866,72.876,16.602,-10.315
-1.214,-0.976,0.850,68.848,24.902,-9.705
-1.204,-0.978,0.816,66.650,32.471,-8.362
-1.212,-0.981,0.787,66.101,38.269,-7.629
-1.221,-0.989,0.771,66.895,43.823,-6.592
-1.237,-0.996,0.758,69.946,50.659,-5.066
-1.237,-1.006,0.747,73.547,59.692,-3.357
-1.224,-1.031,0.736,75.317,69.946,-3.174
-1.217,-1.070,0.737,73.914,79.773,-5.859
-1.195,-1.123,0.717,71.594,91.003,-10.620
-1.143,-1.182,0.681,65.857,104.309,-16.907
-1.100,-1.267,0.641,57.190,115.112,-25.146
-1.079,-1.351,0.601,48.767,120.850,-35.217
-1.087,-1.413,0.563,43.518,123.413,-44.189
-0.973,-1.432,0.561,39.246,125.427,-47.302
-0.980,-1.496,0.519,41.809,126.221,-49.805
-0.974,-1.538,0.549,42.480,123.169,-50.598
-0.955,-1.580,0.608,44.800,123.230,-46.082
-0.949,-1.614,0.621,49.744,130.554,-41.138
-0.925,-1.658,0.617,50.720,140.625,-36.072
-0.863,-1.693,0.581,45.959,146.484,-32.471
-0.834,-1.734,0.534,37.964,146.667,-34.607
-0.779,-1.812,0.478,27.039,144.287,-36.621
-0.705,-1.892,0.433,17.456,142.517,-35.889
-0.608,-1.992,0.393,8.728,143.433,-28.381
-0.518,-2.052,0.378,-1.221,145.264,-13.489
-0.431,-2.083,0.309,-13.916,149.353,6.104
-0.307,-2.031,0.200,-31.738,153.992,26.733
-0.231,-1.915,0.104,-54.443,152.893,41.016
-0.183,-1.764,0.005,-74.707,145.691,45.471
-0.099,-1.604,-0.047,-92.468,135.132,43.335
0.006,-1.466,-0.087,-102.356,124.939,36.865
0.146,-1.348,-0.116,-106.689,114.441,29.785
0.274,-1.250,-0.139,-107.666,101.685,24.170
0.352,-1.184,-0.125,-106.018,85.999,22.339
0.341,-1.150,-0.059,-101.196,72.632,24.414
0.247,-1.118,0.046,-90.454,68.237,27.710
0.285,-1.098,0.087,-77.576,78.735,34.546
0.352,-1.064,0.086,-70.679,90.027,37.292
0.383,-1.023,0.082,-66.223,90.393,28.931
0.404,-0.987,0.060,-64.087,86.426,14.404
0.434,-0.954,0.043,-65.796,81.177,1.465
0.459,-0.928,0.007,-67.200,76.721,-5.310
0.475,-0.896,-0.036,-66.528,72.876,-6.042
0.504,-0.849,-0.066,-66.101,68.237,0.000
0.527,-0.782,-0.067,-66.589,60.242,10.498
0.533,-0.710,-0.056,-68.481,49.255,21.484
0.525,-0.641,-0.046,-72.449,36.621,30.518
0.505,-0.578,-0.047,-77.759,24.231,38.025
0.477,-0.527,-0.063,-81.299,13.611,44.128
0.449,-0.478,-0.066,-81.421,5.005,48.706
0.429,-0.438,-0.058,-78.552,-0.549,51.697
0.433,-0.395,-0.049,-74.097,-4.150,52.795
0.428,-0.361,-0.030,-70.190,-8.972,52.246
0.414,-0.327,-0.004,-67.627,-15.686,50.293
0.381,-0.304,0.024,-65.735,-23.621,46.875
0.313,-0.286,0.048,-61.829,-30.945,43.396
0.285,-0.271,0.061,-57.800,-34.790,43.640
0.263,-0.243,0.064,-55.359,-37.231,44.739
0.225,-0.223,0.071,-52.185,-41.016,43.396
0.196,-0.203,0.082,-50.842,-45.593,40.649
0.178,-0.183,0.089,-50.110,-49.805,38.025
0.173,-0.162,0.082,-49.988,-54.077,36.194
0.156,-0.130,0.061,-49.622,-59.509,36.011
0.139,-0.107,0.048,-46.814,-66.284,37.903
0.112,-0.085,0.067,-42.236,-72.449,42.175
0.046,-0.063,0.098,-35.156,-77.148,48.035
-0.007,-0.035,0.161,-28.076,-79.224,55.603
-0.063,-0.000,0.217,-22.339,-80.139,61.523
-0.105,0.032,0.253,-16.785,-81.238,62.927
-0.142,0.051,0.271,-13.123,-83.618,60.974
-0.230,0.076,0.287,-10.071,-86.670,57.556
-0.302,0.103,0.285,-3.052,-87.402,54.871
-0.343,0.118,0.290,6.531,-86.670,52.856
-0.365,0.105,0.297,16.785,-87.585,47.913
-0.391,0.060,0.324,25.818,-92.468,39.368
-0.443,0.003,0.359,32.959,-97.412,30.884
-0.485,-0.047,0.407,38.391,-99.670,25.391
-0.501,-0.086,0.430,39.978,-99.243,23.071
-0.523,-0.095,0.469,39.917,-99.548,20.630
-0.572,-0.119,0.503,42.664,-99.548,18.921
-0.647,-0.134,0.556,45.715,-100.708,19.897
-0.744,-0.148,0.596,51.392,-100.342,23.804
-0.809,-0.140,0.628,57.739,-95.642,30.640
-0.861,-0.137,0.676,63.049,-90.393,34.851
-0.914,-0.136,0.745,67.871,-86.121,31.982
-0.948,-0.142,0.804,69.275,-83.374,26.794
-0.977,-0.156,0.816,67.139,-80.261,19.470
-0.978,-0.176,0.833,64.514,-78.186,9.033
-0.975,-0.210,0.825,60.303,-75.684,-1.709
-0.958,-0.241,0.784,55.298,-71.716,-10.193
-0.933,-0.275,0.710,49.805,-68.176,-15.015
-0.913,-0.305,0.630,46.204,-66.101,-16.968
-0.844,-0.359,0.525,44.434,-64.758,-15.381
-0.789,-0.408,0.424,40.527,-67.444,-11.536
-0.794,-0.428,0.347,38.574,-73.730,-6.287
-0.786,-0.448,0.274,42.053,-77.148,4.211
-0.777,-0.460,0.228,48.706,-78.796,19.409
-0.824,-0.482,0.203,58.289,-79.407,32.959
-0.897,-0.490,0.179,67.139,-76.355,42.297
-0.949,-0.506,0.177,73.181,-71.289,46.204
-0.973,-0.543,0.176,72.754,-64.697,40.527
-1.003,-0.601,0.188,64.819,-60.120,24.841
-1.080,-0.694,0.218,53.711,-58.350,6.165
-1.074,-0.771,0.274,50.171,-57.678,-10.132

-1.094,-0.925,0.425,73.975,-55.481,-30.701
-1.111,-0.964,0.468,86.182,-48.767,-23.499
-1.117,-0.977,0.526,97.168,-41.443,-14.038
-1.127,-0.984,0.587,102.783,-37.964,-2.991
-1.162,-1.001,0.638,103.577,-35.278,2.991
-1.196,-1.024,0.680,100.464,-31.555,3.906
-1.251,-1.071,0.702,94.177,-26.489,1.038
-1.282,-1.131,0.715,86.182,-18.250,-2.136
-1.257,-1.172,0.733,78.125,-6.714,-5.615
-1.219,-1.203,0.748,69.397,3.906,-7.751
-1.209,-1.207,0.753,59.875,12.756,-7.080
-1.214,-1.194,0.749,52.124,20.569,-5.371
-1.234,-1.177,0.743,47.546,28.992,-4.211
-1.215,-1.159,0.751,46.814,37.842,-3.235
-1.187,-1.150,0.745,46.631,47.119,-4.456
-1.169,-1.153,0.740,46.204,54.077,-8.240
-1.156,-1.170,0.739,48.157,59.326,-11.536
-1.129,-1.195,0.732,53.467,66.040,-12.390
-1.104,-1.223,0.718,57.861,72.510,-11.414
-1.103,-1.241,0.702,59.692,77.271,-9.949
-1.105,-1.247,0.700,60.303,82.214,-8.789
-1.078,-1.232,0.715,58.350,89.661,-9.399
-1.062,-1.233,0.703,52.856,99.609,-13.245
-1.004,-1.234,0.695,43.518,109.070,-19.348
-1.034,-1.251,0.674,37.048,119.141,-30.579
-0.978,-1.258,0.657,24.048,130.493,-37.781
-0.924,-1.288,0.608,12.817,143.494,-43.823
-0.853,-1.331,0.556,3.113,152.222,-49.377
-0.791,-1.360,0.519,-5.554,154.907,-52.429
-0.755,-1.370,0.482,-10.437,155.029,-50.781
-0.702,-1.355,0.447,-12.695,156.128,-42.175
-0.648,-1.331,0.414,-12.817,157.288,-30.212
-0.610,-1.303,0.376,-10.132,156.189,-20.691
-0.590,-1.281,0.338,-7.568,153.992,-13.794
-0.570,-1.269,0.300,-3.723,150.757,-9.399
-0.538,-1.286,0.268,-0.671,145.935,-7.568
-0.491,-1.319,0.250,0.183,138.916,-7.019
-0.459,-1.357,0.236,-0.671,130.371,-6.592
-0.427,-1.383,0.241,-2.563,122.375,-3.174
-0.407,-1.396,0.260,-3.235,118.225,2.014
-0.365,-1.401,0.254,-4.211,120.728,9.521
-0.305,-1.400,0.231,-8.850,125.671,18.860
-0.248,-1.382,0.198,-17.334,131.104,27.283
-0.204,-1.359,0.147,-27.893,133.423,32.776
-0.154,-1.327,0.082,-34.668,134.460,37.048
-0.090,-1.287,0.035,-38.879,132.629,41.016
-0.031,-1.239,-0.010,-41.565,128.235,45.715
0.017,-1.185,-0.044,-44.067,122.009,51.208
0.070,-1.132,-0.077,-45.105,114.258,55.786
0.120,-1.082,-0.068,-47.668,105.469,57.495
0.133,-1.067,-0.088,-47.241,96.741,55.847
0.139,-1.065,-0.111,-47.424,89.050,53.772
0.143,-1.079,-0.112,-45.044,81.543,52.063
0.142,-1.100,-0.096,-41.748,74.890,50.781
0.160,-1.122,-0.073,-38.757,67.627,51.086
0.163,-1.141,-0.044,-35.217,61.523,52.856
0.173,-1.158,-0.015,-34.912,57.495,56.335
0.206,-1.156,0.013,-39.917,54.688,60.974
0.235,-1.135,0.033,-50.110,51.147,64.636
0.266,-1.090,0.047,-63.110,46.326,68.115
0.300,-1.031,0.056,-75.073,41.199,70.313
0.329,-0.958,0.052,-85.632,35.583,70.740
0.348,-0.867,0.038,-94.299,29.968,69.763
0.362,-0.774,0.020,-100.220,24.597,67.993
0.374,-0.679,-0.000,-104.309,19.897,65.979
0.384,-0.598,-0.032,-106.140,14.771,62.500
0.378,-0.528,-0.060,-105.652,7.935,57.739
0.366,-0.471,-0.058,-102.539,0.061,52.979
0.355,-0.401,-0.050,-95.520,-5.371,49.133
0.357,-0.364,-0.040,-88.867,-9.033,47.180
0.346,-0.331,-0.031,-84.106,-12.573,45.471
0.316,-0.296,-0.015,-78.918,-17.883,43.701
0.306,-0.264,-0.001,-75.439,-23.560,42.969
0.298,-0.240,-0.001,-72.815,-29.175,42.725
0.293,-0.220,0.003,-69.702,-37.231,42.480
0.284,-0.203,0.005,-66.223,-46.448,44.067
0.251,-0.178,0.019,-62.012,-55.176,48.828
0.198,-0.150,0.049,-54.443,-61.096,56.824
0.177,-0.099,0.085,-43.091,-64.880,68.604
0.175,-0.041,0.134,-29.663,-69.946,80.078
0.167,0.018,0.177,-16.541,-76.965,88.623
0.136,0.068,0.212,-4.517,-87.219,93.872
0.066,0.102,0.266,6.775,-99.182,95.154
-0.016,0.115,0.346,18.005,-108.215,92.834
-0.076,0.107,0.398,24.963,-111.023,88.562
-0.115,0.090,0.424,26.794,-110.413,80.872
-0.165,0.063,0.448,26.367,-109.558,69.458
-0.189,0.032,0.460,25.574,-107.178,57.861
-0.185,0.015,0.472,22.949,-104.004,49.377
-0.171,-0.024,0.423,19.104,-101.501,42.725
-0.152,-0.062,0.381,15.076,-104.126,37.170
-0.151,-0.106,0.329,12.390,-111.511,33.325
-0.172,-0.133,0.309,11.780,-120.361,34.424
-0.188,-0.131,0.303,17.273,-127.014,41.565
-0.179,-0.113,0.286,30.090,-131.592,56.274
-0.239,-0.110,0.290,51.392,-135.803,78.125
-0.361,-0.135,0.314,83.191,-135.925,106.750
-0.500,-0.161,0.354,117.554,-130.554,139.343
-0.615,-0.147,0.410,148.804,-124.146,164.185
-0.704,-0.140,0.444,171.753,-121.277,168.945
-0.841,-0.181,0.479,183.960,-123.718,152.222
-0.924,-0.270,0.531,186.829,-124.939,123.596
-0.987,-0.402,0.603,180.237,-121.643,89.294
-0.994,-0.550,0.647,162.781,-112.976,54.932
-0.956,-0.679,0.673,134.766,-102.844,24.170
-0.895,-0.785,0.658,99.609,-93.262,-3.052
-0.828,-0.847,0.604,60.120,-85.876,-24.902
-0.803,-0.868,0.539,26.550,-83.435,-39.978
-0.786,-0.851,0.464,2.625,-84.778,-45.715
-0.793,-0.829,0.379,-8.118,-88.318,-43.823
-0.870,-0.799,0.323,-8.301,-93.445,-37.476
-0.940,-0.783,0.320,1.160,-98.022,-28.503
-0.975,-0.785,0.334,18.188,-98.694,-20.203
-1.010,-0.816,0.371,39.429,-93.445,-14.648
-1.032,-0.846,0.423,61.096,-83.435,-10.376
-0.945,-0.866,0.524,81.970,-72.632,-5.493
-1.034,-0.891,0.580,101.379,-64.087,-3.479
-1.080,-0.972,0.551,120.422,-60.181,-8.972
-1.051,-0.984,0.648,127.625,-51.025,-9.399

-1.155,-1.075,0.656,126.160,-26.184,-2.808
-1.150,-1.115,0.678,123.718,-14.954,-2.258
-1.138,-1.162,0.710,120.056,-4.639,-5.310
-1.156,-1.205,0.722,114.136,7.385,-8.179
-1.140,-1.230,0.723,106.445,21.729,-10.132
-1.118,-1.245,0.711,97.473,34.790,-13.733
-1.080,-1.262,0.681,86.975,45.288,-19.043
-1.021,-1.264,0.636,75.378,52.185,-23.193
-0.982,-1.255,0.588,66.833,56.763,-24.780
-0.945,-1.234,0.539,63.965,61.829,-21.118
-0.897,-1.174,0.495,67.322,67.078,-12.634
-0.873,-1.125,0.458,73.303,73.364,-4.272
-0.839,-1.095,0.426,77.576,79.895,0.549
-0.838,-1.088,0.403,77.820,84.167,-0.305
-0.861,-1.121,0.397,74.219,87.891,-7.141
-0.892,-1.195,0.373,68.115,93.750,-17.517
-0.868,-1.282,0.349,61.768,100.952,-27.222
-0.821,-1.379,0.337,56.396,105.286,-36.133
-0.786,-1.476,0.325,50.659,107.483,-41.687
-0.747,-1.540,0.309,45.532,109.802,-41.260
-0.710,-1.564,0.295,39.063,110.535,-36.377
-0.685,-1.577,0.282,32.532,109.497,-30.457
-0.708,-1.563,0.305,25.940,108.826,-25.757
-0.706,-1.581,0.272,19.653,110.657,-20.142
-0.726,-1.576,0.248,13.184,115.662,-19.653
-0.676,-1.573,0.220,1.892,120.667,-16.846
-0.644,-1.584,0.168,-6.531,124.573,-15.808
-0.605,-1.594,0.126,-12.085,126.038,-15.686
-0.564,-1.601,0.100,-16.846,126.221,-12.939
-0.514,-1.586,0.094,-21.301,128.113,-5.798
-0.491,-1.591,0.057,-20.325,129.883,0.732
-0.436,-1.578,0.042,-20.752,131.470,7.935
-0.389,-1.570,0.017,-22.278,131.775,15.198
-0.359,-1.567,0.001,-24.719,130.676,19.653
-0.320,-1.568,-0.017,-30.701,129.028,23.193
-0.292,-1.557,-0.035,-37.415,127.014,25.818
-0.266,-1.546,-0.056,-42.969,125.366,27.161
-0.234,-1.527,-0.065,-47.424,124.329,27.527
-0.204,-1.518,-0.064,-53.345,122.620,26.306
-0.195,-1.515,-0.066,-61.096,120.361,22.644
-0.159,-1.514,-0.070,-68.848,117.859,18.616
-0.102,-1.507,-0.071,-74.829,114.868,15.381
-0.055,-1.492,-0.076,-79.834,111.389,15.015
0.012,-1.463,-0.091,-82.947,106.506,18.616
0.073,-1.436,-0.104,-84.290,99.792,26.245
0.090,-1.399,-0.114,-85.144,91.248,37.048
0.073,-1.345,-0.108,-82.764,83.008,47.913
0.095,-1.287,-0.090,-77.026,77.209,59.753
0.130,-1.214,-0.093,-67.627,74.768,69.519
0.184,-1.148,-0.092,-60.669,71.472,74.890
0.208,-1.084,-0.077,-57.434,64.392,75.378
0.225,-1.031,-0.055,-57.129,55.664,73.547
0.235,-0.998,-0.037,-56.702,49.744,71.228
0.266,-0.970,-0.029,-56.641,46.875,69.519
0.286,-0.958,-0.030,-56.763,43.030,67.139
0.291,-0.956,-0.039,-59.021,36.072,64.392
0.320,-0.956,-0.059,-59.631,27.649,63.599
0.355,-0.946,-0.065,-59.021,19.775,66.895
0.351,-0.918,-0.072,-58.777,13.489,74.524
0.411,-0.834,-0.058,-58.350,11.353,88.989
0.509,-0.719,-0.077,-61.157,13.489,107.483
0.577,-0.578,-0.117,-69.031,12.695,124.146
0.600,-0.432,-0.154,-78.186,6.653,133.057
0.597,-0.307,-0.176,-88.196,-1.343,134.949
0.586,-0.168,-0.222,-97.168,-9.521,132.202
0.557,-0.051,-0.249,-105.530,-18.677,123.108
0.529,0.044,-0.279,-110.291,-28.320,108.337
0.507,0.098,-0.278,-111.023,-37.354,89.111
0.473,0.114,-0.271,-106.323,-46.875,68.115
0.432,0.075,-0.245,-98.145,-57.495,48.096
0.410,0.009,-0.207,-87.280,-68.481,33.203
